0,0,9999999999
0,1,9999999999
0,2,9999999999
0,3,9999999999
0,4,9999999999
0,5,9999999999
0,6,9999999999
0,7,9999999999
0,8,9999999999
0,9,9999999999
0,10,9999999999
0,11,9999999999
0,12,9999999999
0,13,9999999999
0,14,9999999999
0,15,9999999999
0,16,9999999999
0,17,9999999999
0,18,9999999999
0,19,9999999999
0,20,9999999999
0,21,9999999999
0,22,9999999999
0,23,9999999999
0,24,9999999999
0,25,9999999999
0,26,9999999999
0,27,9999999999
0,28,9999999999
0,29,9999999999
0,30,9999999999
0,31,9999999999
0,32,9999999999
0,33,9999999999
0,34,9999999999
0,35,9999999999
0,36,9999999999
0,37,9999999999
0,38,9999999999
0,39,9999999999
0,40,9999999999
0,41,9999999999
0,42,9999999999
0,43,9999999999
0,44,9999999999
0,45,9999999999
0,46,9999999999
0,47,9999999999
0,48,9999999999
0,49,9999999999
0,50,9999999999
0,51,9999999999
0,52,9999999999
0,53,9999999999
0,54,9999999999
0,55,9999999999
0,56,9999999999
0,57,9999999999
0,58,9999999999
0,59,9999999999
0,60,9999999999
0,61,9999999999
0,62,9999999999
0,63,9999999999
0,64,9999999999
0,65,9999999999
0,66,9999999999
0,67,9999999999
0,68,9999999999
0,69,9999999999
0,70,9999999999
0,71,9999999999
0,72,9999999999
0,73,9999999999
0,74,9999999999
0,75,9999999999
0,76,9999999999
0,77,9999999999
0,78,9999999999
0,79,9999999999
0,80,9999999999
0,81,9999999999
0,82,9999999999
0,83,9999999999
0,84,9999999999
0,85,9999999999
0,86,9999999999
0,87,9999999999
0,88,9999999999
0,89,9999999999
0,90,9999999999
0,91,9999999999
0,92,9999999999
0,93,9999999999
0,94,9999999999
0,95,9999999999
0,96,9999999999
0,97,9999999999
0,98,9999999999
0,99,9999999999
0,100,9999999999
0,101,9999999999
0,102,9999999999
0,103,9999999999
0,104,9999999999
0,105,9999999999
0,106,9999999999
0,107,9999999999
0,108,9999999999
0,109,9999999999
0,110,9999999999
0,111,9999999999
0,112,9999999999
0,113,9999999999
0,114,9999999999
0,115,9999999999
0,116,9999999999
0,117,9999999999
0,118,9999999999
0,119,9999999999
0,120,9999999999
0,121,9999999999
0,122,9999999999
0,123,9999999999
0,124,9999999999
0,125,9999999999
0,126,9999999999
0,127,9999999999
0,128,9999999999
0,129,9999999999
0,130,9999999999
0,131,9999999999
0,132,9999999999
0,133,9999999999
0,134,9999999999
0,135,9999999999
0,136,9999999999
0,137,9999999999
0,138,9999999999
0,139,9999999999
0,140,9999999999
0,141,9999999999
0,142,9999999999
0,143,9999999999
0,144,9999999999
0,145,9999999999
0,146,9999999999
0,147,9999999999
0,148,9999999999
0,149,9999999999
0,150,9999999999
0,151,9999999999
0,152,9999999999
0,153,9999999999
0,154,9999999999
0,155,9999999999
0,156,9999999999
0,157,9999999999
0,158,9999999999
0,159,9999999999
0,160,9999999999
0,161,9999999999
0,162,9999999999
0,163,9999999999
0,164,9999999999
0,165,9999999999
0,166,9999999999
0,167,9999999999
0,168,9999999999
0,169,9999999999
0,170,9999999999
0,171,9999999999
0,172,9999999999
0,173,9999999999
0,174,9999999999
0,175,9999999999
0,176,9999999999
0,177,9999999999
0,178,9999999999
0,179,9999999999
0,180,9999999999
0,181,9999999999
0,182,9999999999
0,183,9999999999
0,184,9999999999
0,185,9999999999
0,186,9999999999
0,187,9999999999
0,188,9999999999
0,189,9999999999
0,190,9999999999
0,191,9999999999
0,192,9999999999
0,193,9999999999
0,194,9999999999
0,195,9999999999
0,196,9999999999
0,197,9999999999
0,198,9999999999
0,199,9999999999
0,200,9999999999
0,201,9999999999
0,202,9999999999
0,203,9999999999
0,204,9999999999
0,205,9999999999
0,206,9999999999
0,207,9999999999
0,208,9999999999
0,209,9999999999
0,210,9999999999
0,211,9999999999
0,212,9999999999
0,213,9999999999
0,214,9999999999
0,215,9999999999
0,216,9999999999
0,217,9999999999
0,218,9999999999
0,219,9999999999
0,220,9999999999
0,221,9999999999
0,222,9999999999
0,223,9999999999
0,224,9999999999
0,225,9999999999
0,226,9999999999
0,227,9999999999
0,228,9999999999
0,229,9999999999
0,230,9999999999
0,231,9999999999
0,232,9999999999
0,233,9999999999
0,234,9999999999
0,235,9999999999
0,236,9999999999
0,237,9999999999
0,238,9999999999
0,239,9999999999
0,240,9999999999
0,241,9999999999
0,242,9999999999
0,243,9999999999
0,244,9999999999
0,245,9999999999
0,246,9999999999
0,247,9999999999
0,248,9999999999
0,249,9999999999
0,250,9999999999
0,251,9999999999
0,252,9999999999
0,253,9999999999
0,254,9999999999
0,255,9999999999
0,256,9999999999
0,257,9999999999
0,258,9999999999
0,259,9999999999
0,260,9999999999
0,261,9999999999
0,262,9999999999
0,263,9999999999
0,264,9999999999
0,265,9999999999
0,266,9999999999
0,267,9999999999
0,268,9999999999
0,269,9999999999
0,270,9999999999
0,271,9999999999
0,272,9999999999
0,273,9999999999
0,274,9999999999
0,275,9999999999
0,276,9999999999
0,277,9999999999
0,278,9999999999
0,279,9999999999
0,280,9999999999
0,281,9999999999
0,282,9999999999
0,283,9999999999
0,284,9999999999
0,285,9999999999
0,286,9999999999
0,287,9999999999
0,288,9999999999
0,289,9999999999
0,290,9999999999
0,291,9999999999
0,292,9999999999
0,293,9999999999
0,294,9999999999
0,295,9999999999
0,296,9999999999
0,297,9999999999
0,298,9999999999
0,299,9999999999
0,300,9999999999
0,301,9999999999
0,302,9999999999
0,303,9999999999
0,304,9999999999
0,305,9999999999
0,306,9999999999
0,307,9999999999
0,308,9999999999
0,309,9999999999
0,310,9999999999
0,311,9999999999
0,312,9999999999
0,313,9999999999
0,314,9999999999
0,315,9999999999
0,316,9999999999
0,317,9999999999
0,318,9999999999
0,319,9999999999
0,320,9999999999
0,321,9999999999
0,322,9999999999
0,323,9999999999
0,324,9999999999
0,325,9999999999
0,326,9999999999
0,327,9999999999
0,328,9999999999
0,329,9999999999
0,330,9999999999
0,331,9999999999
0,332,9999999999
0,333,9999999999
0,334,9999999999
0,335,9999999999
0,336,9999999999
0,337,9999999999
0,338,9999999999
0,339,9999999999
0,340,9999999999
0,341,9999999999
0,342,9999999999
0,343,9999999999
0,344,9999999999
0,345,9999999999
0,346,9999999999
0,347,9999999999
0,348,9999999999
0,349,9999999999
0,350,9999999999
0,351,9999999999
0,352,9999999999
0,353,9999999999
0,354,9999999999
0,355,9999999999
0,356,9999999999
0,357,9999999999
0,358,9999999999
0,359,9999999999
0,360,9999999999
0,361,9999999999
0,362,9999999999
0,363,9999999999
0,364,9999999999
0,365,9999999999
0,366,9999999999
0,367,9999999999
0,368,9999999999
0,369,9999999999
0,370,9999999999
0,371,9999999999
0,372,9999999999
0,373,9999999999
0,374,9999999999
0,375,9999999999
0,376,9999999999
0,377,9999999999
0,378,9999999999
0,379,9999999999
0,380,9999999999
0,381,9999999999
0,382,9999999999
0,383,9999999999
0,384,9999999999
0,385,9999999999
0,386,9999999999
0,387,9999999999
0,388,9999999999
0,389,9999999999
0,390,9999999999
0,391,9999999999
0,392,9999999999
0,393,9999999999
0,394,9999999999
0,395,9999999999
0,396,9999999999
0,397,9999999999
0,398,9999999999
0,399,9999999999
0,400,9999999999
0,401,9999999999
0,402,9999999999
0,403,9999999999
0,404,9999999999
0,405,9999999999
0,406,9999999999
0,407,9999999999
0,408,9999999999
0,409,9999999999
0,410,9999999999
0,411,9999999999
0,412,9999999999
0,413,9999999999
0,414,9999999999
0,415,9999999999
0,416,9999999999
0,417,9999999999
0,418,9999999999
0,419,9999999999
0,420,9999999999
0,421,9999999999
0,422,9999999999
0,423,9999999999
0,424,9999999999
0,425,9999999999
0,426,9999999999
0,427,9999999999
0,428,9999999999
0,429,9999999999
0,430,9999999999
0,431,9999999999
0,432,9999999999
0,433,9999999999
0,434,9999999999
0,435,9999999999
0,436,9999999999
0,437,9999999999
0,438,9999999999
0,439,9999999999
0,440,9999999999
0,441,9999999999
0,442,9999999999
0,443,9999999999
0,444,9999999999
0,445,9999999999
0,446,9999999999
0,447,9999999999
0,448,9999999999
0,449,9999999999
0,450,9999999999
0,451,9999999999
0,452,9999999999
0,453,9999999999
0,454,9999999999
0,455,9999999999
0,456,9999999999
0,457,9999999999
0,458,9999999999
0,459,9999999999
0,460,9999999999
0,461,9999999999
0,462,9999999999
0,463,9999999999
0,464,9999999999
0,465,9999999999
0,466,9999999999
0,467,9999999999
0,468,9999999999
0,469,9999999999
0,470,9999999999
0,471,9999999999
0,472,9999999999
0,473,9999999999
0,474,9999999999
0,475,9999999999
0,476,9999999999
0,477,9999999999
0,478,9999999999
0,479,9999999999
0,480,9999999999
0,481,9999999999
0,482,9999999999
0,483,9999999999
0,484,9999999999
0,485,9999999999
0,486,9999999999
0,487,9999999999
0,488,9999999999
0,489,9999999999
0,490,9999999999
0,491,9999999999
0,492,9999999999
0,493,9999999999
0,494,9999999999
0,495,9999999999
